id,number_of_bedrooms,number_of_bathrooms,living area,lot area,Price
6762823414,4,2.5,3190,9856,387500
6762823510,4,2.75,2960,10454,385000
6762823599,4,1,1740,4400,382000
6762823675,3,2.5,1260,900,380000
6762823916,3,2.25,1540,1561,375000
6762824101,3,2.75,1250,1655,370000
6762824601,3,1.5,1590,6750,357000
6762824690,3,1.75,2370,9750,355000
6762824768,5,2.75,2130,5000,353000
6762824931,4,1.75,1820,6930,350000
6762824932,3,1.75,1740,29597,350000
6762824933,2,1.5,830,1077,350000
6762825033,2,1.75,1550,9230,349900
6762825255,2,1,1180,9261,343000
6762825369,3,2.25,1900,8125,340000
6762825370,2,1,860,7102,340000
6762825814,3,2.5,2370,9102,330000
6762826063,2,2.25,1230,1078,325000
6762826303,4,1,1460,7200,320000
6762827583,2,1,900,2728,290000
6762827899,2,1,1280,12500,281000
6762827979,3,2.5,1800,8697,280000
6762827980,3,1,940,7913,280000
6762828432,5,1.5,1930,7480,270000
6762828433,3,2.5,1770,7336,270000
6762828553,3,1.75,1410,1899,267800
6762828850,3,1.75,1710,6400,260000
6762828941,3,1.75,1040,5650,258000
6762829270,3,2,1470,2781,250000
6762829364,3,1,1752,14626,249000
6762829543,3,1.5,1360,9980,244900
6762829895,2,2,1200,3624,234000
6762829908,2,2.25,850,1656,233000
6762829912,3,1.5,910,5120,232900
6762830002,6,1.5,2140,36509,230000
6762830079,3,1,1000,16376,228000
6762830349,3,1,970,7790,219000
6762830578,4,2,1520,6174,210000
6762830579,3,2,1440,10111,210000
6762830616,3,1,1330,6900,209000
6762831501,3,1,1520,8450,135000
6762810091,4,4.25,6410,43838,2730000
6762810187,4,3,3540,11098,2200000
6762810351,5,3.5,4870,7700,1740000
6762810362,5,3,4290,17100,1710000
6762811151,5,3.75,4700,11237,1140000
6762811563,4,2.5,2780,10480,990000
6762811934,4,2.5,3670,315374,921500
6762812077,3,2.5,2320,5000,900000
6762812345,6,2.75,3500,5150,865000
6762812630,3,1.75,1490,3840,835000
6762812699,3,2.5,1810,7200,827500
6762812884,4,3.5,3470,7396,810000
6762813467,3,1.75,2150,2527,762000
6762813831,3,1.75,1520,5500,738000
6762814095,3,1.5,2180,5000,720000
6762814383,4,2.5,2672,4297,700000
6762814830,4,2.5,2920,6000,675000
6762814910,3,2.25,3340,13805,670000
6762815206,3,2.25,2230,11835,652450
6762815914,3,1.75,2040,4005,620000
6762816259,2,1,1470,6398,602000
6762816265,2,2,1660,5200,601150
6762816580,3,2.5,3360,218235,590000
6762816974,3,2,2690,435600,575000
6762817365,5,2.5,2410,8960,560000
6762817661,3,2.25,1540,1005,550000
6762818485,4,2.25,1580,7307,525000
6762818578,3,2.5,2100,12338,521900
6762818624,3,2.25,2510,43995,520000
6762818765,4,2.5,2800,21370,515000
6762818766,3,2.25,1300,1180,515000
6762819065,2,1.75,1810,7523,501000
6762819158,3,3.25,1490,902,500000
6762819159,3,1.75,1800,7199,500000
6762819334,2,1,1420,4635,496000
6762819741,2,1,950,3960,482000
6762820045,3,2.25,1850,2575,474950
6762820057,2,1,1090,3160,474000
6762820103,4,1.75,1760,5750,471000
6762820647,4,2.5,2811,7251,455000
6762821105,3,2.5,2690,21883,445000
6762821279,3,2,1650,6408,440000
6762821400,2,1,990,3120,437500
6762821509,4,2.25,1990,8548,435000
6762821688,3,2.25,1830,6460,430000
6762822426,3,2.5,2210,7000,412000
6762822557,3,1.75,1440,9065,409000
6762822888,5,2.75,2470,19200,400000
6762822960,4,3,2150,64694,399950
6762823227,4,2.5,2600,8921,392000
6762823785,4,1.5,2140,7920,378000
6762823917,4,2,1720,2410,375000
6762823918,2,1.5,1050,1046,375000
6762824242,2,1,1140,15624,365500
6762824545,4,1,2180,10617,359000
6762824691,1,0.75,530,33278,355000
6762824934,4,2.25,1570,499571,350000
6762825121,3,2,1060,1184,346000
6762825187,2,1,1770,16660,345000
6762825371,3,1.75,1280,16200,340000
6762825815,4,2,1750,5202,330000
6762826064,3,1,1050,9083,325000
6762826065,3,2,1570,5600,325000
6762826205,4,2.75,2060,6659,322500
6762826529,3,1.75,1900,7076,315000
6762827516,4,2.5,1580,6633,291000
6762827800,3,1.75,1990,6500,285000
6762828365,3,2.5,1490,8005,271500
6762828782,4,1.5,2040,10488,261000
6762828851,4,1,1740,8100,260000
6762829271,4,2.75,1830,6643,250000
6762829421,3,2.25,1640,7630,247000
6762829449,2,1.5,1260,9693,245560
6762829666,3,2.25,1460,5818,240000
6762829667,3,1.5,1890,9000,240000
6762830095,3,1,1340,10035,227000
6762830172,3,2.5,1740,10050,225000
6762830617,3,1,1320,3954,209000
6762831040,2,1,710,14700,187250
6762831136,5,1,1460,11726,180000
6762810868,5,3,3950,9520,1270000
6762810908,5,2.75,3710,13874,1250000
6762811281,4,2.5,3000,10920,1080000
6762811648,4,3.25,4010,13797,972000
6762812265,3,2.5,1820,6848,875000
6762812631,4,2.75,4030,10240,835000
6762813646,5,2.25,2020,8400,750000
6762813740,3,2.5,2970,11985,745000
6762814131,3,1,2090,4000,717500
6762814998,2,2,1615,4590,665000
6762815076,2,1,960,6263,660000
6762815736,4,2.5,2280,7219,626100
6762815866,4,2.5,2280,14290,622100
6762816487,2,2,1510,4000,595000
6762817366,4,1.5,1810,3400,560000
6762817662,4,3.5,3540,4750,550000
6762818064,3,2.75,2000,7204,538000
6762818332,3,2.25,1240,1250,529950
6762818361,5,2.25,2940,38009,528000
6762818376,4,2.25,2270,8480,527500
6762818885,3,1.75,2060,58341,510000
6762819515,8,5,2800,2580,490000
6762820563,3,4,1390,1569,458000
6762820590,3,2.25,1750,12408,456150
6762820872,4,1.75,1850,7730,450000
6762821324,3,2,1230,1613,439950
6762821758,4,1.75,2160,7700,429000
6762821793,3,1.5,1900,43186,427500
6762821920,4,2,1490,5300,425000
6762822109,3,1.75,1720,5000,420000
6762822151,3,2.25,1830,7500,419995
6762822671,3,2,1450,6081,405000
6762822889,4,2,2070,10800,400000
6762823309,2,1.5,1050,934,390000
6762823511,5,2,2020,4000,385000
6762823512,4,2.5,2630,5701,385000
6762824935,2,1.5,1320,73600,350000
6762824936,1,1,790,4590,350000
6762825256,2,1.5,1040,8526,343000
6762825372,4,2.5,2690,6099,340000
6762825991,4,1,1400,6739,325088
6762826304,3,1,1330,9540,320000
6762826530,3,1.75,1480,6800,315000
6762826735,4,2.5,1930,7014,310000
6762826786,5,2.5,2100,17825,309900
6762826872,3,1.5,1250,8700,306000
6762827395,3,1,1000,8320,295000
6762827431,3,2.5,1760,2688,294500
6762827490,4,2.5,2060,5950,292000
6762827584,3,1.5,1040,9997,290000
6762827981,3,2.25,1430,7222,280000
6762828116,4,2.5,2550,7500,277500
6762828303,4,1,1360,6000,273500
6762828529,5,2.25,2200,9600,268450
6762828660,4,2.5,2040,4443,265000
6762828661,3,1,1080,4930,265000
6762829052,3,1.5,1020,11410,255000
6762829272,3,2,1660,13085,250000
6762829391,2,1,700,8301,248000
6762829668,3,1,1600,12566,240000
6762829771,3,2,1290,7952,237000
6762830607,3,1,1660,8800,209950
6762830707,3,1.75,1420,6980,205000
6762830858,3,1.75,1160,5200,199500
6762831351,3,1,1200,8360,160000
6762831455,3,1.75,1010,6552,147500
6762810105,4,4.25,5540,15408,2580000
6762810254,3,4.5,3950,6134,1930000
6762810633,5,2.25,3580,16789,1410000
6762810957,4,2.5,3180,10319,1230000
6762811066,4,3.25,4060,20822,1180000
6762813240,3,2.25,2206,82031,780000
6762813757,4,2.75,3410,5838,743000
6762814527,4,3,2820,11500,692500
6762814539,4,2.75,3130,8920,690500
6762814574,4,2.5,2740,8120,690000
6762814831,3,2.25,2070,2833,675000
6762814832,4,2.25,2760,12100,675000
6762815077,3,1.75,2030,9032,660000
6762815808,4,2.75,2140,4000,625000
6762816581,3,3.5,1970,5079,590000
6762816665,3,2.25,2230,10026,585188
6762816704,3,3.25,3050,12700,585000
6762816870,2,2,1760,7200,579000
6762817162,2,1.5,1350,4592,567500
6762817223,5,3,2560,12480,565000
6762817400,3,2.25,2150,9250,559500
6762817663,3,2.5,3070,14400,550000
6762818348,5,2.5,2380,91476,529000
6762818767,3,2.5,2130,219978,515000
6762818886,2,2.25,1470,1101,510000
6762819160,2,1,680,5250,500000
6762819341,5,2.25,2710,22120,495200
6762819663,2,1.75,2060,2700,485000
6762820372,2,2.75,730,5000,464000
6762820873,2,3,1790,1709,450000
6762820874,4,2.25,1990,7320,450000
6762821380,5,2.5,1990,6840,438000
6762821689,5,3,2500,5750,430000
6762821921,4,2,1390,4500,425000
6762822672,3,1.75,2020,8531,405000
6762822890,3,1.75,1860,5750,400000
6762823310,3,3,1550,1608,390000
6762824021,4,1.5,1780,7914,372000
6762824167,4,2.5,2370,6557,369000
6762824352,4,3,2250,12142,363000
6762824461,4,1.75,1750,18810,360000
6762824573,3,1,890,9870,358000
6762824602,4,2.75,2700,49428,357000
6762824609,4,1.75,1570,9670,356500
6762825373,4,2.5,2380,7850,340000
6762825486,4,1.5,1790,17925,338000
6762825816,4,2.5,2980,5674,330000
6762825939,2,2.25,1550,2079,328000
6762826066,3,2.5,2550,4240,325000
6762826177,3,1,1160,7202,324000
6762826305,2,1,1070,32633,320000
6762827242,3,1,1280,6726,299500
6762827281,3,1,1510,142803,299000
6762827432,4,2.25,1400,7341,294450
6762828434,3,1.75,1800,7763,270000
6762829697,3,2.75,1740,8436,239999
6762829923,3,2,1280,13356,232000
6762830450,2,1,1480,5325,215000
6762831027,2,1,1200,9850,189000
6762831561,2,1,1000,16524,115000
6762813505,3,2,1780,1750,760000
6762816014,3,3.5,2710,3326,615000
6762821690,3,2.25,2160,6527,430000
6762826306,2,1,1140,3834,320000
6762826384,4,2.25,2390,7350,319000
6762827801,2,1,720,6400,285000
6762812554,3,2.5,3560,11448,843500
6762817773,3,1.75,1540,1044,549000
6762810101,6,4.75,5540,7200,2630000
6762810195,4,3,4750,21701,2180000
6762810776,4,3,2860,10292,1320000
6762810933,4,4.5,5120,41327,1240000
6762811471,5,3.25,3510,10930,1010000
6762811569,5,2.25,3320,11350,989900
6762812010,5,2.75,3750,8279,910000
6762812357,4,2.5,3190,49658,864000
6762812446,3,2,3200,18184,851500
6762812524,5,3.25,2450,6534,849000
6762812788,4,2.75,3540,13515,820000
6762812997,4,2.5,2390,10000,800000
6762812998,3,1.75,1890,10292,800000
6762813506,5,2,3920,5250,760000
6762813647,4,2.5,3290,7538,750000
6762813925,4,2.75,3800,9606,730000
6762813971,4,2.5,2180,3893,726500
6762814068,4,2.25,2120,3794,720168
6762814273,5,3.25,3060,11778,708000
6762814474,4,2.5,3220,6399,697000
6762814508,4,2.25,2360,2500,695000
6762814911,5,3.5,3860,9600,670000
6762815111,4,2,2350,8000,659000
6762815302,3,2,2800,10501,650000
6762815303,3,1,1430,4240,650000
6762815413,3,2.5,2930,19900,645000
6762815969,3,1.75,3020,360241,617000
6762816078,3,1,1850,5000,611000
6762816338,3,2.5,2680,43995,600000
6762816339,2,1,2120,6897,600000
6762816705,3,2.5,2290,5089,585000
6762817552,4,2.5,2950,10003,551500
6762817664,4,2.5,2850,6809,550000
6762818349,4,1.75,2800,90169,529000
6762818560,3,1.75,3000,5413,523000
6762818941,4,2.75,2520,54014,508500
6762819161,3,1.5,2210,6500,500000
6762819434,2,2.25,1600,80400,492500
6762819516,4,2.25,2020,85813,490000
6762819998,3,1,1470,13457,475000
6762819999,3,2.5,2680,13457,475000
6762820315,4,1.75,1810,21650,465000
6762820316,2,2.25,1390,1222,465000
6762820520,3,2.25,2250,8000,459900
6762820551,4,1,1330,9715,458450
6762821280,5,1.75,3690,36036,440000
6762822561,4,2.5,2720,7043,408500
6762822673,2,1,800,6016,405000
6762822891,2,1,880,5111,400000
6762822961,3,2.5,1470,4488,399950
6762823311,3,1.5,1000,13991,390000
6762824102,3,1.75,1580,7000,370000
6762824192,4,2.5,2720,7350,368000
6762824462,4,2,1920,7803,360000
6762824692,4,3,2590,7213,355000
6762825968,3,2.5,1860,5321,326995
6762826531,3,3.25,1480,983,315000
6762826644,4,1,1190,7620,312000
6762826736,3,1,1210,7649,310000
6762827491,3,1.75,1320,6600,292000
6762827492,4,3,1984,4460,292000
6762827585,2,1,1340,9840,290000
6762827705,4,2.5,2660,4082,287000
6762828098,2,2.5,1420,2229,278000
6762828923,3,1.75,1440,8050,258950
6762829544,1,1,620,8261,244900
6762829746,4,1.75,1650,6900,238000
6762830173,3,1.75,1430,8505,225000
6762830174,3,2,1100,5200,225000
6762830632,2,1,960,13438,208000
6762831076,3,1,1240,9198,185000
6762831137,3,1,780,3540,180000
6762831219,2,1,730,6000,174950
6762831585,2,1,1170,8254,104950
6762810089,4,4,4130,5575,2750000
6762810193,3,2.25,3360,7108,2190000
6762810316,5,3.75,4320,39094,1800000
6762810459,4,3.5,4060,9486,1600000
6762810654,4,3.25,4290,12103,1400000
6762810690,5,3.5,5150,12230,1380000
6762810815,5,3.5,3700,8504,1300000
6762810855,4,2.5,2720,16454,1280000
6762811131,4,2.25,2840,20242,1150000
6762811636,4,2.25,2420,15482,975000
6762811983,5,2.75,2580,7630,915000
6762812396,6,4,3180,6551,859950
6762813080,2,2.5,2830,8630,795000
6762813126,3,2.5,3040,34670,790000
6762813575,4,2.5,3060,8167,753000
6762813976,4,2.5,3070,5762,725786
6762814455,4,2.5,2440,14470,699000
6762814649,6,2.25,2770,5854,685000
6762814720,4,2.5,2980,8770,680000
6762814759,5,2.25,2610,4080,678940
6762814833,4,2.75,2670,6780,675000
6762815622,4,3,3280,4904,634800
6762816239,4,3,1960,5562,604000
6762816340,4,2.5,2520,10850,600000
6762816447,3,1.75,2030,32565,597500
6762816533,3,2,1170,6750,592500
6762816606,3,2.75,1670,1350,589950
6762817224,4,2.75,1960,48787,565000
6762817415,3,2.25,2220,15757,558000
6762818065,3,2.25,2570,7242,538000
6762818158,3,2.5,1850,1499,535000
6762818486,3,2.25,1290,1182,525000
6762819337,4,1.5,1710,4600,495800
6762819517,4,1.75,1870,9500,490000
6762819805,5,3,2240,15435,480000
6762820156,2,1,1220,4000,470000
6762820157,2,1,900,5512,470000
6762820317,3,2.5,2870,25663,465000
6762820586,4,3.5,2000,2309,456500
6762820875,4,2.25,2120,50965,450000
6762821106,3,1.75,1410,5100,445000
6762821433,3,2.25,1770,8000,436000
6762822035,2,1.75,1320,2609,422000
6762822225,3,3,2680,12285,417400
6762822674,6,2,2800,29985,405000
6762823022,4,2.5,2820,6666,398500
6762824200,5,3,2140,5937,367777
6762824353,2,1,1120,4800,363000
6762824394,3,1.75,1150,17585,361000
6762824530,4,2.25,2390,11250,359500
6762824693,3,2.25,1410,1332,355000
6762825061,4,1.75,1870,7575,348500
6762825188,3,2.25,1690,14615,345000
6762825374,2,2.5,1100,1760,340000
6762825487,3,2.5,1690,1760,338000
6762825513,3,1.75,1400,6000,337000
6762825817,4,2.25,2440,8098,330000
6762826189,3,1.75,1910,8329,323000
6762826873,2,1.75,1200,2622,306000
6762827675,5,2.75,2790,4807,288000
6762827867,4,2,2100,8160,283000
6762828070,4,2.5,2009,4800,279000
6762828146,2,2,1480,6075,276000
6762828230,4,1.75,1690,6000,275000
6762828497,4,2.25,1700,7056,269500
6762828594,3,2.5,1805,3402,266000
6762828768,3,2.5,1880,5000,261950
6762828969,2,1,770,7200,257000
6762829053,3,1,1340,6120,255000
6762829173,4,2.5,1790,5257,251100
6762829505,4,1.5,1850,7547,245000
6762830175,3,1.5,1310,10491,225000
6762830215,3,1.75,1100,10125,224000
6762830292,3,1.75,1650,8850,220000
6762830324,3,1,1210,8000,219950
6762830451,3,1.5,1100,33600,215000
6762830966,3,1,1100,9750,192500
6762831226,3,1,990,12696,173250
6762810051,2,1.75,6840,10000,3280000
6762810571,5,3.25,3680,10300,1480000
6762811282,4,2.75,2990,7389,1080000
6762811326,4,5.25,4140,14757,1060000
6762811776,3,1.75,2150,4200,950000
6762811883,5,3.25,4150,7100,929000
6762812632,3,2.5,2960,6856,835000
6762812643,3,2.5,2760,6187,834538
6762812696,4,2.75,3400,7081,828200
6762813325,3,2.5,3820,35016,775000
6762813507,4,2.25,2040,8315,760000
6762813792,3,1.75,2020,9478,740000
6762813884,3,1.5,2120,4370,733500
6762814020,4,2.5,2870,5118,725000
6762814523,4,2.5,3160,13063,693000
6762814650,4,2.5,3320,38043,685000
6762814894,3,2.5,1790,2375,670950
6762815041,3,2.5,1940,8196,661000
6762815304,3,2.25,2150,21235,650000
6762815915,4,2.5,2580,7465,620000
6762816488,3,2.25,2400,16301,595000
6762816913,3,2.25,1640,12000,575950
6762817025,3,1,1590,4600,572500
6762817665,3,1,1130,7500,550000
6762817928,3,2.5,2060,8123,541338
6762818159,3,3.25,2670,5108,535000
6762818196,3,3.5,2490,3517,533500
6762818296,3,2.5,2640,13775,530000
6762819162,3,1,1800,7200,500000
6762819518,3,1.75,1510,8433,490000
6762820201,3,2.25,1440,1362,469000
6762820318,5,1.5,1830,9000,465000
6762820876,3,2.25,1620,997,450000
6762821363,4,2.5,2740,5700,438900
6762822335,1,2,3000,204732,415000
6762822544,5,2.25,1790,10300,409950
6762822937,5,2.75,1690,4000,399990
6762823513,4,2.5,2030,11375,385000
6762823618,3,2,1770,14400,381000
6762823801,3,1.75,1680,7389,377000
6762823919,3,2.75,2200,9600,375000
6762824290,4,2.5,2420,8404,365000
6762824463,4,2.5,2750,6259,360000
6762824464,4,2.5,2000,5500,360000
6762824603,5,2.5,2750,12350,357000
6762824694,3,1,1240,5400,355000
6762824695,3,2.25,1960,7000,355000
6762825124,5,1,1340,11198,345950
6762825189,4,1,1550,7620,345000
6762825899,4,2.5,1820,7912,329500
6762826067,6,3,2650,12870,325000
6762826178,3,2.5,1920,5322,324000
6762826532,3,1.75,1010,12000,315000
6762827149,3,2.5,1020,1570,300000
6762827282,3,1,1040,9514,299000
6762827523,4,3.25,2510,7686,290500
6762827913,2,1,920,5000,280300
6762828099,4,2.5,1850,6037,278000
6762828147,3,2.5,2495,4400,276000
6762828231,2,2,1290,9041,275000
6762828595,4,2.25,1860,12693,266000
6762828705,3,1.5,1400,10853,264950
6762828970,4,1.5,1400,8500,257000
6762829184,5,1.75,2140,12058,250750
6762829506,3,1.75,1720,9342,245000
6762829507,4,1.75,2020,8800,245000
6762829554,3,2,1350,8587,244000
6762829566,4,2,1610,6200,243500
6762829843,3,1.5,1980,11214,235000
6762830384,3,2,1690,6750,217000
6762830452,3,2.5,1322,6006,215000
6762830760,3,1,1010,9750,202000
6762831178,3,2.25,1540,5449,176000
6762831352,3,1,1060,8000,160000
6762831537,3,1,1230,4800,125000
6762810317,5,2.75,2880,20274,1800000
6762810655,5,3.75,3700,7920,1400000
6762811169,4,2.5,2520,2600,1130000
6762811200,4,3.25,3520,19354,1110000
6762811429,5,3.25,2680,3011,1030000
6762811878,4,4,6050,84942,930000
6762812144,3,2.5,3090,5414,891500
6762812676,3,1.5,1840,10125,830000
6762813561,3,2.5,2000,1950,755000
6762813584,4,1.5,1650,2970,752000
6762813926,4,2.5,2030,4080,730000
6762814021,3,2.5,2620,28703,725000
6762814384,3,3.5,3030,11550,700000
6762814385,4,1.75,1950,7139,700000
6762814651,4,2.5,2770,10051,685000
6762814781,3,2.25,2680,41804,676000
6762814782,3,2.5,2240,3825,676000
6762814912,3,1,1600,16868,670000
6762814999,3,1,1650,5102,665000
6762815078,3,2,1770,2150,660000
6762815186,3,2.5,2570,5500,654000
6762815305,4,2.5,3700,4500,650000
6762815501,3,2,1470,4640,640000
6762816150,3,2.25,1720,5234,608000
6762816534,2,2,1340,5350,592500
6762816658,4,2.75,3190,8737,587000
6762816706,2,1.75,1830,7200,585000
6762816707,3,2.5,2160,1250,585000
6762817225,4,2.75,2730,6856,565000
6762817226,3,2.25,2560,8040,565000
6762817739,4,3.5,3090,10510,549950
6762817856,2,1.75,1660,5581,545000
6762818487,2,1.5,1480,43645,525000
6762818887,2,1,820,4206,510000
6762819519,3,2,2070,10023,490000
6762819664,4,2.75,2560,8956,485000
6762819905,4,1.75,1670,10200,476500
6762820254,3,1.75,1680,9460,466000
6762820481,2,1.75,1390,4160,460000
6762820960,3,2.25,2520,78408,449888
6762821691,4,2.25,2020,4840,430000
6762821692,8,3.25,4300,10441,430000
6762821759,4,1,1350,3333,429000
6762822892,3,1.5,1890,6183,400000
6762822962,3,3,1860,2875,399950
6762823147,2,1,870,3121,395000
6762823802,2,1.5,1000,1251,377000
6762823920,3,2.25,1330,8004,375000
6762824022,4,2.5,2070,8658,372000
6762824103,4,2.5,2531,6843,370000
6762824177,5,2.75,2530,7601,368500
6762824604,3,1.5,1340,11744,357000
6762824739,3,1,1130,11250,354000
6762825225,3,2,1330,7419,344950
6762825615,2,1,1070,6678,335000
6762825913,4,2,1190,7877,329000
6762826307,3,3.25,1480,1192,320000
6762826737,3,1.75,1880,30346,310000
6762826939,3,1,1150,9048,305000
6762827150,4,2.5,2400,7215,300000
6762827151,3,2.25,2000,7560,300000
6762827212,3,1.75,1980,11274,299950
6762827706,2,2.5,2410,7500,287000
6762827982,3,1,1200,9322,280000
6762828232,3,2.25,1260,1488,275000
6762828233,3,2.25,1620,6415,275000
6762828602,3,1.75,1460,7361,265800
6762828916,4,1.75,1580,8856,259000
6762829105,3,2,2070,9000,254000
6762829508,4,1.5,2010,7561,245000
6762830176,4,2,1750,7245,225000
6762830204,3,1.5,1630,9282,224950
6762830708,3,0.75,1080,5025,205000
6762831138,3,1,1384,8960,180000
6762831151,2,1,1200,9000,179950
6762831236,3,1,1340,10260,172000
6762831451,4,1.75,1700,6000,148900
6762810071,5,5.5,7400,18898,2980000
6762810547,4,3.25,3860,7199,1500000
6762810676,3,3.5,4240,21578,1390000
6762810909,4,2.5,2960,20240,1250000
6762810989,5,4.25,4420,13497,1210000
